date,kentucky_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu shots,break a fever,flu versus cold,how long is the flu contagious,medicine for the flu,flu like symptoms,pneumonia,flu how long,fever cough,flu lasts,braun thermoscan,the flu,flu symptoms,cold vs. flu,how long flu,how long is the flu,symptoms of flu,cold and flu,flu contagious period,treating the flu,flu children,reduce a fever,how long contagious,kentucky flu,i have the flu,treat the flu,flu treatment,is the flu contagious,do i have the flu,flu 2018,cold versus flu,incubation period for the flu,flu vs cold,flu care,flu headache,flu vs. cold,human temperature,medicine for flu,flu treatments,cold vs flu,influenza type a,fight the flu,flu a symptoms,influenza symptoms,the flu virus,reduce fever,type a influenza,influenza incubation period,thermoscan,how to treat the flu,flu virus,how long does the flu last,fever flu,how long does flu last,swine flu,flu vaccine,flu cough,contagious flu,what to do if you have the flu,flu report,signs of flu,over the counter flu medicine,normal body,flu or cold,get rid of the flu,flu germs,ear thermometer,flu fever,early flu symptoms,symptoms of the flu,tamiflu,treatment for flu,taking temperature,flu contagious,flu length,bronchitis,get over the flu,type a flu,symptoms of bronchitis,what is the flu,oscillococcinum,flu medicine,flu remedies,flu complications,signs of the flu,how to get rid of the flu,body temperature,target
2012-01,0.34594400000000003,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,2.0,38.0,0.0,4.0,0.0,1.0,4.0,6.0,0.0,0.0,0.0,4.0,19.0,0.0,0.0,19.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,15.0,27.0,0.0,0.0,0.0,0.0,8.0,0.0,17.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,8.0,17.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,8.0,12.0,8.0,0.0,0.0,12.0,0.0,0.0,34.0,0.378889
2012-02,0.378889,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,2.0,38.0,0.0,4.0,0.0,1.0,4.0,6.0,0.0,0.0,0.0,4.0,19.0,0.0,0.0,19.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,15.0,27.0,0.0,0.0,0.0,0.0,8.0,0.0,17.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,8.0,17.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,8.0,12.0,8.0,0.0,0.0,12.0,0.0,0.0,34.0,0.256983
2012-03,0.256983,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,2.0,38.0,0.0,4.0,0.0,1.0,4.0,6.0,0.0,0.0,0.0,4.0,19.0,0.0,0.0,19.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,15.0,27.0,0.0,0.0,0.0,0.0,8.0,0.0,17.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,8.0,17.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,8.0,12.0,8.0,0.0,0.0,12.0,0.0,0.0,34.0,0.49253199999999997
2012-04,0.49253199999999997,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,2.0,38.0,0.0,4.0,0.0,1.0,4.0,6.0,0.0,0.0,0.0,4.0,19.0,0.0,0.0,19.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,15.0,27.0,0.0,0.0,0.0,0.0,8.0,0.0,17.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,8.0,17.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,8.0,12.0,8.0,0.0,0.0,12.0,0.0,0.0,34.0,0.5125970000000001
2012-05,0.5125970000000001,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,2.0,38.0,0.0,4.0,0.0,1.0,4.0,6.0,0.0,0.0,0.0,4.0,19.0,0.0,0.0,19.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,15.0,27.0,0.0,0.0,0.0,0.0,8.0,0.0,17.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,8.0,17.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,8.0,12.0,8.0,0.0,0.0,12.0,0.0,0.0,34.0,0.47605699999999995
2012-06,0.47605699999999995,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,2.0,38.0,0.0,4.0,0.0,1.0,4.0,6.0,0.0,0.0,0.0,4.0,19.0,0.0,0.0,19.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,15.0,27.0,0.0,0.0,0.0,0.0,8.0,0.0,17.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,8.0,17.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,8.0,12.0,8.0,0.0,0.0,12.0,0.0,0.0,34.0,0.708814
2012-07,0.708814,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,2.0,38.0,0.0,4.0,0.0,1.0,4.0,6.0,0.0,0.0,0.0,4.0,19.0,0.0,0.0,19.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,15.0,27.0,0.0,0.0,0.0,0.0,8.0,0.0,17.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,8.0,17.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,8.0,12.0,8.0,0.0,0.0,12.0,0.0,0.0,34.0,0.7464069999999999
2012-08,0.7464069999999999,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,2.0,38.0,0.0,4.0,0.0,1.0,4.0,6.0,0.0,0.0,0.0,4.0,19.0,0.0,0.0,19.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,15.0,27.0,0.0,0.0,0.0,0.0,8.0,0.0,17.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,8.0,17.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,8.0,12.0,8.0,0.0,0.0,12.0,0.0,0.0,34.0,0.670451
2012-09,0.670451,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,2.0,38.0,0.0,4.0,0.0,1.0,4.0,6.0,0.0,0.0,0.0,4.0,19.0,0.0,0.0,19.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,15.0,27.0,0.0,0.0,0.0,0.0,8.0,0.0,17.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,8.0,17.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,8.0,12.0,8.0,0.0,0.0,12.0,0.0,0.0,34.0,0.550488
2012-10,0.550488,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,2.0,38.0,0.0,4.0,0.0,1.0,4.0,6.0,0.0,0.0,0.0,4.0,19.0,0.0,0.0,19.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,15.0,27.0,0.0,0.0,0.0,0.0,8.0,0.0,17.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,8.0,17.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,8.0,12.0,8.0,0.0,0.0,12.0,0.0,0.0,34.0,0.678916
2012-11,0.678916,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,2.0,38.0,0.0,4.0,0.0,1.0,4.0,6.0,0.0,0.0,0.0,4.0,19.0,0.0,0.0,19.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,15.0,27.0,0.0,0.0,0.0,0.0,8.0,0.0,17.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,8.0,17.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,8.0,12.0,8.0,0.0,0.0,12.0,0.0,0.0,34.0,0.516016
2012-12,0.516016,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,2.0,38.0,0.0,4.0,0.0,1.0,4.0,6.0,0.0,0.0,0.0,4.0,19.0,0.0,0.0,19.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,15.0,27.0,0.0,0.0,0.0,0.0,8.0,0.0,17.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,8.0,17.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,8.0,12.0,8.0,0.0,0.0,12.0,0.0,0.0,34.0,0.323102
2012-13,0.323102,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,2.0,38.0,0.0,4.0,0.0,1.0,4.0,6.0,0.0,0.0,0.0,4.0,19.0,0.0,0.0,19.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,15.0,27.0,0.0,0.0,0.0,0.0,8.0,0.0,17.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,8.0,17.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,8.0,12.0,8.0,0.0,0.0,12.0,0.0,0.0,34.0,0.331823
2012-14,0.331823,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,2.0,35.0,2.0,2.0,0.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,34.0,6.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,6.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,38.0,0.09907189999999999
2012-15,0.09907189999999999,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,2.0,35.0,2.0,2.0,0.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,34.0,6.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,6.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,38.0,0.144146
2012-16,0.144146,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,2.0,35.0,2.0,2.0,0.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,34.0,6.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,6.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,38.0,0.119119
2012-17,0.119119,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,2.0,35.0,2.0,2.0,0.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,34.0,6.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,6.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,38.0,0.136976
2012-18,0.136976,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,2.0,35.0,2.0,2.0,0.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,34.0,6.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,6.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,38.0,0.045315499999999995
2012-19,0.045315499999999995,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,31.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,25.0,0.0,0.0,25.0,0.0,8.0,8.0,15.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,14.0,0.0,0.0,0.0,15.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,11.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0288226
2012-20,0.0288226,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,31.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,25.0,0.0,0.0,25.0,0.0,8.0,8.0,15.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,14.0,0.0,0.0,0.0,15.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,11.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0333185
2012-21,0.0333185,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,31.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,25.0,0.0,0.0,25.0,0.0,8.0,8.0,15.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,14.0,0.0,0.0,0.0,15.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,11.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,41.0,0.07561439999999997
2012-22,0.07561439999999997,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,31.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,25.0,0.0,0.0,25.0,0.0,8.0,8.0,15.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,14.0,0.0,0.0,0.0,15.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,11.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0684088
2012-23,0.0684088,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,32.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,10.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.011317299999999999
2012-24,0.011317299999999999,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,32.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,10.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.00997456
2012-25,0.00997456,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,32.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,10.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0001
2012-26,0.0001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,32.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,10.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0452459
2012-27,0.0452459,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,2.0,37.0,0.0,2.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,14.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,42.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,26.0,0.0,0.0,15.0,0.0,7.0,0.0,12.0,0.0,0.0,0.0,32.0,0.011442299999999999
2012-28,0.011442299999999999,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,2.0,37.0,0.0,2.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,14.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,42.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,26.0,0.0,0.0,15.0,0.0,7.0,0.0,12.0,0.0,0.0,0.0,32.0,0.00597943
2012-29,0.00597943,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,2.0,37.0,0.0,2.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,14.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,42.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,26.0,0.0,0.0,15.0,0.0,7.0,0.0,12.0,0.0,0.0,0.0,32.0,0.00569249
2012-30,0.00569249,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,2.0,37.0,0.0,2.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,14.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,42.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,26.0,0.0,0.0,15.0,0.0,7.0,0.0,12.0,0.0,0.0,0.0,32.0,0.0654664
2012-31,0.0654664,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,2.0,37.0,0.0,2.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,14.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,42.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,26.0,0.0,0.0,15.0,0.0,7.0,0.0,12.0,0.0,0.0,0.0,32.0,0.0190743
2012-32,0.0190743,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,2.0,57.0,2.0,4.0,0.0,0.0,8.0,9.0,0.0,3.0,0.0,13.0,25.0,0.0,0.0,0.0,0.0,17.0,13.0,7.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,13.0,38.0,0.0,7.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,8.0,15.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,59.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0271651
2012-33,0.0271651,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,2.0,57.0,2.0,4.0,0.0,0.0,8.0,9.0,0.0,3.0,0.0,13.0,25.0,0.0,0.0,0.0,0.0,17.0,13.0,7.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,13.0,38.0,0.0,7.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,8.0,15.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,59.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0261835
