date,new_york_flu,flu,treating flu,medicine for the flu,high fever,is the flu contagious,get over the flu,medicine for flu,how to get rid of the flu,fever cough,nyc flu,pneumonia,fever flu,normal body,signs of flu,symptoms of the flu,cold or flu,stomach flu,flu 2018,flu game,cold versus flu,incubation period for flu,how long is flu contagious,treating the flu,flu treatments,flu complications,influenza symptoms,contagious flu,how to treat flu,flu fever,type a influenza,cure the flu,flu vs cold,flu contagious period,how long is the flu,signs of the flu,the flu virus,flu cough,flu symptoms,treat flu,ear thermometer,taking temperature,get rid of the flu,over the counter flu,reduce a fever,flu and cold,cold and flu,flu vs. cold,cure flu,human temperature,braun thermoscan,flu length,remedies for flu,how long does flu last,what to do if you have the flu,flu shots,symptoms of flu,treat the flu,over the counter flu medicine,flu report,incubation period for the flu,influenza a and b,having the flu,normal body temperature,flu germs,flu lasts,thermoscan,flu treatment,is flu contagious,flu care,flu children,swine flu,flu shot side effects,cold vs flu,flu how long,flu recovery,flu versus cold,exposed to flu,flu remedies,influenza type a,flu medicine,fever,flu duration,the flu symptoms,flu shot,flu or cold,flu vaccine,cold vs. flu,flu in children,do i have the flu,i have the flu,influenza incubation period,flu season,oscillococcinum,what is the flu,low body,remedies for the flu,target
2011-52,0.455005,11.0,0.0,3.0,55.0,9.0,0.0,0.0,3.0,23.0,1.0,58.0,2.0,7.0,2.0,7.0,2.0,42.0,0.0,1.0,0.0,0.0,5.0,0.0,4.0,0.0,1.0,6.0,1.0,7.0,0.0,3.0,6.0,0.0,3.0,3.0,11.0,3.0,13.0,0.0,1.0,0.0,6.0,4.0,2.0,16.0,22.0,0.0,2.0,12.0,2.0,2.0,5.0,8.0,0.0,3.0,10.0,1.0,9.0,18.0,0.0,9.0,5.0,89.0,10.0,0.0,8.0,13.0,5.0,3.0,2.0,5.0,3.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,3.0,7.0,1.0,7.0,1.0,2.0,0.0,3.0,0.0,5.0,5.0,12.0,37.0,0.0,0.657054
2012-01,0.657054,11.0,0.0,3.0,55.0,9.0,0.0,0.0,3.0,23.0,1.0,58.0,2.0,7.0,2.0,7.0,2.0,42.0,0.0,1.0,0.0,0.0,5.0,0.0,4.0,0.0,1.0,6.0,1.0,7.0,0.0,3.0,6.0,0.0,3.0,3.0,11.0,3.0,13.0,0.0,1.0,0.0,6.0,4.0,2.0,16.0,22.0,0.0,2.0,12.0,2.0,2.0,5.0,8.0,0.0,3.0,10.0,1.0,9.0,18.0,0.0,9.0,5.0,89.0,10.0,0.0,8.0,13.0,5.0,3.0,2.0,5.0,3.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,3.0,7.0,1.0,7.0,1.0,2.0,0.0,3.0,0.0,5.0,5.0,12.0,37.0,0.0,0.719363
2012-02,0.719363,11.0,3.0,0.0,50.0,6.0,0.0,10.0,3.0,17.0,2.0,53.0,2.0,5.0,1.0,4.0,2.0,49.0,0.0,2.0,0.0,0.0,5.0,0.0,7.0,4.0,4.0,7.0,2.0,8.0,0.0,3.0,6.0,0.0,6.0,3.0,8.0,8.0,11.0,0.0,1.0,0.0,4.0,3.0,2.0,31.0,31.0,0.0,4.0,10.0,5.0,0.0,2.0,5.0,1.0,1.0,11.0,0.0,0.0,9.0,9.0,0.0,10.0,68.0,0.0,0.0,8.0,16.0,10.0,10.0,1.0,8.0,1.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,58.0,1.0,2.0,4.0,0.0,9.0,0.0,3.0,4.0,9.0,0.0,3.0,4.0,11.0,43.0,0.0,0.6694
2012-03,0.6694,11.0,3.0,0.0,50.0,6.0,0.0,10.0,3.0,17.0,2.0,53.0,2.0,5.0,1.0,4.0,2.0,49.0,0.0,2.0,0.0,0.0,5.0,0.0,7.0,4.0,4.0,7.0,2.0,8.0,0.0,3.0,6.0,0.0,6.0,3.0,8.0,8.0,11.0,0.0,1.0,0.0,4.0,3.0,2.0,31.0,31.0,0.0,4.0,10.0,5.0,0.0,2.0,5.0,1.0,1.0,11.0,0.0,0.0,9.0,9.0,0.0,10.0,68.0,0.0,0.0,8.0,16.0,10.0,10.0,1.0,8.0,1.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,58.0,1.0,2.0,4.0,0.0,9.0,0.0,3.0,4.0,9.0,0.0,3.0,4.0,11.0,43.0,0.0,0.509789
2012-04,0.509789,11.0,3.0,0.0,50.0,6.0,0.0,10.0,3.0,17.0,2.0,53.0,2.0,5.0,1.0,4.0,2.0,49.0,0.0,2.0,0.0,0.0,5.0,0.0,7.0,4.0,4.0,7.0,2.0,8.0,0.0,3.0,6.0,0.0,6.0,3.0,8.0,8.0,11.0,0.0,1.0,0.0,4.0,3.0,2.0,31.0,31.0,0.0,4.0,10.0,5.0,0.0,2.0,5.0,1.0,1.0,11.0,0.0,0.0,9.0,9.0,0.0,10.0,68.0,0.0,0.0,8.0,16.0,10.0,10.0,1.0,8.0,1.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,58.0,1.0,2.0,4.0,0.0,9.0,0.0,3.0,4.0,9.0,0.0,3.0,4.0,11.0,43.0,0.0,0.593152
2012-05,0.593152,11.0,3.0,0.0,50.0,6.0,0.0,10.0,3.0,17.0,2.0,53.0,2.0,5.0,1.0,4.0,2.0,49.0,0.0,2.0,0.0,0.0,5.0,0.0,7.0,4.0,4.0,7.0,2.0,8.0,0.0,3.0,6.0,0.0,6.0,3.0,8.0,8.0,11.0,0.0,1.0,0.0,4.0,3.0,2.0,31.0,31.0,0.0,4.0,10.0,5.0,0.0,2.0,5.0,1.0,1.0,11.0,0.0,0.0,9.0,9.0,0.0,10.0,68.0,0.0,0.0,8.0,16.0,10.0,10.0,1.0,8.0,1.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,58.0,1.0,2.0,4.0,0.0,9.0,0.0,3.0,4.0,9.0,0.0,3.0,4.0,11.0,43.0,0.0,0.508223
2012-06,0.508223,9.0,0.0,3.0,66.0,7.0,3.0,9.0,3.0,44.0,1.0,46.0,3.0,7.0,1.0,5.0,2.0,38.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,4.0,6.0,1.0,10.0,0.0,6.0,3.0,0.0,5.0,0.0,13.0,13.0,8.0,0.0,1.0,0.0,3.0,4.0,2.0,13.0,14.0,0.0,4.0,10.0,0.0,0.0,3.0,5.0,0.0,1.0,7.0,1.0,8.0,8.0,0.0,8.0,14.0,58.0,5.0,0.0,7.0,10.0,2.0,0.0,1.0,5.0,2.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,61.0,0.0,2.0,3.0,1.0,6.0,0.0,0.0,1.0,4.0,0.0,7.0,1.0,12.0,39.0,4.0,0.5861069999999999
2012-07,0.5861069999999999,9.0,0.0,3.0,66.0,7.0,3.0,9.0,3.0,44.0,1.0,46.0,3.0,7.0,1.0,5.0,2.0,38.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,4.0,6.0,1.0,10.0,0.0,6.0,3.0,0.0,5.0,0.0,13.0,13.0,8.0,0.0,1.0,0.0,3.0,4.0,2.0,13.0,14.0,0.0,4.0,10.0,0.0,0.0,3.0,5.0,0.0,1.0,7.0,1.0,8.0,8.0,0.0,8.0,14.0,58.0,5.0,0.0,7.0,10.0,2.0,0.0,1.0,5.0,2.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,61.0,0.0,2.0,3.0,1.0,6.0,0.0,0.0,1.0,4.0,0.0,7.0,1.0,12.0,39.0,4.0,0.9886780000000001
2012-08,0.9886780000000001,9.0,0.0,3.0,66.0,7.0,3.0,9.0,3.0,44.0,1.0,46.0,3.0,7.0,1.0,5.0,2.0,38.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,4.0,6.0,1.0,10.0,0.0,6.0,3.0,0.0,5.0,0.0,13.0,13.0,8.0,0.0,1.0,0.0,3.0,4.0,2.0,13.0,14.0,0.0,4.0,10.0,0.0,0.0,3.0,5.0,0.0,1.0,7.0,1.0,8.0,8.0,0.0,8.0,14.0,58.0,5.0,0.0,7.0,10.0,2.0,0.0,1.0,5.0,2.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,61.0,0.0,2.0,3.0,1.0,6.0,0.0,0.0,1.0,4.0,0.0,7.0,1.0,12.0,39.0,4.0,0.7858689999999999
2012-09,0.7858689999999999,9.0,0.0,3.0,66.0,7.0,3.0,9.0,3.0,44.0,1.0,46.0,3.0,7.0,1.0,5.0,2.0,38.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,4.0,6.0,1.0,10.0,0.0,6.0,3.0,0.0,5.0,0.0,13.0,13.0,8.0,0.0,1.0,0.0,3.0,4.0,2.0,13.0,14.0,0.0,4.0,10.0,0.0,0.0,3.0,5.0,0.0,1.0,7.0,1.0,8.0,8.0,0.0,8.0,14.0,58.0,5.0,0.0,7.0,10.0,2.0,0.0,1.0,5.0,2.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,61.0,0.0,2.0,3.0,1.0,6.0,0.0,0.0,1.0,4.0,0.0,7.0,1.0,12.0,39.0,4.0,0.7456689999999999
2012-10,0.7456689999999999,6.0,0.0,3.0,57.0,4.0,3.0,7.0,0.0,29.0,1.0,48.0,2.0,5.0,1.0,2.0,2.0,27.0,0.0,1.0,0.0,0.0,3.0,7.0,0.0,0.0,2.0,7.0,1.0,7.0,3.0,0.0,6.0,3.0,3.0,0.0,3.0,11.0,7.0,0.0,1.0,0.0,4.0,4.0,5.0,19.0,14.0,2.0,6.0,14.0,5.0,0.0,2.0,6.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,9.0,5.0,61.0,0.0,0.0,5.0,13.0,8.0,0.0,1.0,4.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,4.0,4.0,0.0,10.0,3.0,0.0,41.0,0.0,0.996782
2012-11,0.996782,6.0,0.0,3.0,57.0,4.0,3.0,7.0,0.0,29.0,1.0,48.0,2.0,5.0,1.0,2.0,2.0,27.0,0.0,1.0,0.0,0.0,3.0,7.0,0.0,0.0,2.0,7.0,1.0,7.0,3.0,0.0,6.0,3.0,3.0,0.0,3.0,11.0,7.0,0.0,1.0,0.0,4.0,4.0,5.0,19.0,14.0,2.0,6.0,14.0,5.0,0.0,2.0,6.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,9.0,5.0,61.0,0.0,0.0,5.0,13.0,8.0,0.0,1.0,4.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,4.0,4.0,0.0,10.0,3.0,0.0,41.0,0.0,0.686682
2012-12,0.686682,6.0,0.0,3.0,57.0,4.0,3.0,7.0,0.0,29.0,1.0,48.0,2.0,5.0,1.0,2.0,2.0,27.0,0.0,1.0,0.0,0.0,3.0,7.0,0.0,0.0,2.0,7.0,1.0,7.0,3.0,0.0,6.0,3.0,3.0,0.0,3.0,11.0,7.0,0.0,1.0,0.0,4.0,4.0,5.0,19.0,14.0,2.0,6.0,14.0,5.0,0.0,2.0,6.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,9.0,5.0,61.0,0.0,0.0,5.0,13.0,8.0,0.0,1.0,4.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,4.0,4.0,0.0,10.0,3.0,0.0,41.0,0.0,0.598435
2012-13,0.598435,6.0,0.0,3.0,57.0,4.0,3.0,7.0,0.0,29.0,1.0,48.0,2.0,5.0,1.0,2.0,2.0,27.0,0.0,1.0,0.0,0.0,3.0,7.0,0.0,0.0,2.0,7.0,1.0,7.0,3.0,0.0,6.0,3.0,3.0,0.0,3.0,11.0,7.0,0.0,1.0,0.0,4.0,4.0,5.0,19.0,14.0,2.0,6.0,14.0,5.0,0.0,2.0,6.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,9.0,5.0,61.0,0.0,0.0,5.0,13.0,8.0,0.0,1.0,4.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,4.0,4.0,0.0,10.0,3.0,0.0,41.0,0.0,0.7961779999999999
2012-14,0.7961779999999999,6.0,0.0,3.0,57.0,4.0,3.0,7.0,0.0,29.0,1.0,48.0,2.0,5.0,1.0,2.0,2.0,27.0,0.0,1.0,0.0,0.0,3.0,7.0,0.0,0.0,2.0,7.0,1.0,7.0,3.0,0.0,6.0,3.0,3.0,0.0,3.0,11.0,7.0,0.0,1.0,0.0,4.0,4.0,5.0,19.0,14.0,2.0,6.0,14.0,5.0,0.0,2.0,6.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,9.0,5.0,61.0,0.0,0.0,5.0,13.0,8.0,0.0,1.0,4.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,4.0,4.0,0.0,10.0,3.0,0.0,41.0,0.0,0.8126329999999999
2012-15,0.8126329999999999,6.0,3.0,3.0,40.0,3.0,3.0,0.0,3.0,19.0,0.0,37.0,2.0,5.0,1.0,2.0,3.0,17.0,0.0,2.0,0.0,0.0,3.0,0.0,3.0,3.0,2.0,2.0,0.0,9.0,3.0,0.0,6.0,0.0,0.0,3.0,0.0,3.0,5.0,0.0,0.0,0.0,3.0,0.0,7.0,8.0,12.0,2.0,2.0,16.0,3.0,0.0,3.0,5.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,59.0,0.0,0.0,2.0,12.0,0.0,0.0,1.0,5.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,34.0,4.0,0.689763
2012-16,0.689763,6.0,3.0,3.0,40.0,3.0,3.0,0.0,3.0,19.0,0.0,37.0,2.0,5.0,1.0,2.0,3.0,17.0,0.0,2.0,0.0,0.0,3.0,0.0,3.0,3.0,2.0,2.0,0.0,9.0,3.0,0.0,6.0,0.0,0.0,3.0,0.0,3.0,5.0,0.0,0.0,0.0,3.0,0.0,7.0,8.0,12.0,2.0,2.0,16.0,3.0,0.0,3.0,5.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,59.0,0.0,0.0,2.0,12.0,0.0,0.0,1.0,5.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,34.0,4.0,0.6653680000000001
2012-17,0.6653680000000001,6.0,3.0,3.0,40.0,3.0,3.0,0.0,3.0,19.0,0.0,37.0,2.0,5.0,1.0,2.0,3.0,17.0,0.0,2.0,0.0,0.0,3.0,0.0,3.0,3.0,2.0,2.0,0.0,9.0,3.0,0.0,6.0,0.0,0.0,3.0,0.0,3.0,5.0,0.0,0.0,0.0,3.0,0.0,7.0,8.0,12.0,2.0,2.0,16.0,3.0,0.0,3.0,5.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,59.0,0.0,0.0,2.0,12.0,0.0,0.0,1.0,5.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,34.0,4.0,0.46507
2012-18,0.46507,6.0,3.0,3.0,40.0,3.0,3.0,0.0,3.0,19.0,0.0,37.0,2.0,5.0,1.0,2.0,3.0,17.0,0.0,2.0,0.0,0.0,3.0,0.0,3.0,3.0,2.0,2.0,0.0,9.0,3.0,0.0,6.0,0.0,0.0,3.0,0.0,3.0,5.0,0.0,0.0,0.0,3.0,0.0,7.0,8.0,12.0,2.0,2.0,16.0,3.0,0.0,3.0,5.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,59.0,0.0,0.0,2.0,12.0,0.0,0.0,1.0,5.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,34.0,4.0,0.557581
2012-19,0.557581,4.0,3.0,0.0,53.0,3.0,0.0,0.0,7.0,17.0,0.0,29.0,1.0,5.0,1.0,3.0,1.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,11.0,4.0,0.0,0.0,0.0,2.0,2.0,4.0,5.0,8.0,0.0,0.0,10.0,2.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,5.0,0.0,8.0,3.0,5.0,5.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,2.0,4.0,0.0,3.0,3.0,4.0,17.0,0.0,0.5608390000000001
2012-20,0.5608390000000001,4.0,3.0,0.0,53.0,3.0,0.0,0.0,7.0,17.0,0.0,29.0,1.0,5.0,1.0,3.0,1.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,11.0,4.0,0.0,0.0,0.0,2.0,2.0,4.0,5.0,8.0,0.0,0.0,10.0,2.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,5.0,0.0,8.0,3.0,5.0,5.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,2.0,4.0,0.0,3.0,3.0,4.0,17.0,0.0,0.416259
2012-21,0.416259,4.0,3.0,0.0,53.0,3.0,0.0,0.0,7.0,17.0,0.0,29.0,1.0,5.0,1.0,3.0,1.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,11.0,4.0,0.0,0.0,0.0,2.0,2.0,4.0,5.0,8.0,0.0,0.0,10.0,2.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,5.0,0.0,8.0,3.0,5.0,5.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,2.0,4.0,0.0,3.0,3.0,4.0,17.0,0.0,0.394802
2012-22,0.394802,4.0,3.0,0.0,53.0,3.0,0.0,0.0,7.0,17.0,0.0,29.0,1.0,5.0,1.0,3.0,1.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,11.0,4.0,0.0,0.0,0.0,2.0,2.0,4.0,5.0,8.0,0.0,0.0,10.0,2.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,5.0,0.0,8.0,3.0,5.0,5.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,2.0,4.0,0.0,3.0,3.0,4.0,17.0,0.0,0.291215
2012-23,0.291215,3.0,0.0,0.0,64.0,3.0,0.0,0.0,0.0,19.0,0.0,27.0,0.0,3.0,1.0,1.0,0.0,9.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,4.0,5.0,6.0,0.0,2.0,14.0,2.0,0.0,0.0,8.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,5.0,2.0,5.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,1.0,2.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,4.0,38.0,0.0,0.16384500000000002
2012-24,0.16384500000000002,3.0,0.0,0.0,64.0,3.0,0.0,0.0,0.0,19.0,0.0,27.0,0.0,3.0,1.0,1.0,0.0,9.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,4.0,5.0,6.0,0.0,2.0,14.0,2.0,0.0,0.0,8.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,5.0,2.0,5.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,1.0,2.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,4.0,38.0,0.0,0.224875
2012-25,0.224875,3.0,0.0,0.0,64.0,3.0,0.0,0.0,0.0,19.0,0.0,27.0,0.0,3.0,1.0,1.0,0.0,9.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,4.0,5.0,6.0,0.0,2.0,14.0,2.0,0.0,0.0,8.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,5.0,2.0,5.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,1.0,2.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,4.0,38.0,0.0,0.155581
2012-26,0.155581,3.0,0.0,0.0,64.0,3.0,0.0,0.0,0.0,19.0,0.0,27.0,0.0,3.0,1.0,1.0,0.0,9.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,4.0,5.0,6.0,0.0,2.0,14.0,2.0,0.0,0.0,8.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,5.0,2.0,5.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,1.0,2.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,4.0,38.0,0.0,0.29796
2012-27,0.29796,3.0,0.0,0.0,64.0,3.0,0.0,0.0,0.0,19.0,0.0,27.0,0.0,3.0,1.0,1.0,0.0,9.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,4.0,5.0,6.0,0.0,2.0,14.0,2.0,0.0,0.0,8.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,5.0,2.0,5.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,1.0,2.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,4.0,38.0,0.0,0.13872
2012-28,0.13872,5.0,3.0,0.0,47.0,0.0,0.0,3.0,3.0,13.0,1.0,29.0,1.0,3.0,1.0,1.0,1.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,1.0,4.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,8.0,4.0,0.0,0.0,0.0,2.0,0.0,3.0,18.0,12.0,0.0,4.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,5.0,2.0,2.0,0.0,0.0,13.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,1.0,4.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,6.0,35.0,2.0,0.12497799999999999
2012-29,0.12497799999999999,5.0,3.0,0.0,47.0,0.0,0.0,3.0,3.0,13.0,1.0,29.0,1.0,3.0,1.0,1.0,1.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,1.0,4.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,8.0,4.0,0.0,0.0,0.0,2.0,0.0,3.0,18.0,12.0,0.0,4.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,5.0,2.0,2.0,0.0,0.0,13.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,1.0,4.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,6.0,35.0,2.0,0.0886682
2012-30,0.0886682,5.0,3.0,0.0,47.0,0.0,0.0,3.0,3.0,13.0,1.0,29.0,1.0,3.0,1.0,1.0,1.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,1.0,4.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,8.0,4.0,0.0,0.0,0.0,2.0,0.0,3.0,18.0,12.0,0.0,4.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,5.0,2.0,2.0,0.0,0.0,13.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,1.0,4.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,6.0,35.0,2.0,0.170487
2012-31,0.170487,5.0,3.0,0.0,47.0,0.0,0.0,3.0,3.0,13.0,1.0,29.0,1.0,3.0,1.0,1.0,1.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,1.0,4.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,8.0,4.0,0.0,0.0,0.0,2.0,0.0,3.0,18.0,12.0,0.0,4.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,5.0,2.0,2.0,0.0,0.0,13.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,1.0,4.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,6.0,35.0,2.0,0.092302
2012-32,0.092302,11.0,3.0,0.0,43.0,4.0,0.0,6.0,3.0,28.0,2.0,36.0,1.0,5.0,2.0,1.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,4.0,1.0,6.0,0.0,0.0,3.0,0.0,5.0,3.0,8.0,5.0,7.0,0.0,1.0,0.0,0.0,4.0,4.0,20.0,21.0,0.0,0.0,10.0,2.0,2.0,0.0,8.0,0.0,23.0,7.0,1.0,8.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,7.0,2.0,10.0,1.0,4.0,5.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,21.0,0.0,26.0,0.0,1.0,2.0,2.0,0.0,10.0,4.0,14.0,34.0,0.0,0.12504500000000002
